SLNO,Gender,Age,Members,Profession,MonthlyIncome,HealthInsurance,choice,V1,Distance,Reputation,Delivery,Payment.Method,Price
5122,0,19,3,Assistant,2,0,0,161 + 1,0,1,0,1,0
5123,0,19,3,Assistant,2,0,0,161 + 1,0,0,1,1,1
5124,0,19,3,Assistant,2,0,1,161 + 1,1,1,1,1,1
5125,0,19,3,Assistant,2,0,0,161 + 2,1,0,0,1,0
5126,0,19,3,Assistant,2,0,1,161 + 2,1,1,1,1,1
5127,0,19,3,Assistant,2,0,0,161 + 2,0,1,0,1,0
5128,0,19,3,Assistant,2,0,0,161 + 2,0,1,0,0,1
5129,0,19,3,Assistant,2,0,0,161 + 3,1,1,1,0,0
5130,0,19,3,Assistant,2,0,0,161 + 3,1,0,0,1,0
5131,0,19,3,Assistant,2,0,0,161 + 3,0,1,0,0,1
5132,0,19,3,Assistant,2,0,1,161 + 3,1,0,0,0,1
5133,0,19,3,Assistant,2,0,1,161 + 4,0,0,1,1,1
5134,0,19,3,Assistant,2,0,0,161 + 4,1,1,1,0,0
5135,0,19,3,Assistant,2,0,0,161 + 4,1,1,1,0,0
5136,0,19,3,Assistant,2,0,0,161 + 4,0,0,1,0,0
5137,0,19,3,Assistant,2,0,0,161 + 5,0,1,0,1,0
5138,0,19,3,Assistant,2,0,0,161 + 5,0,0,1,0,0
5139,0,19,3,Assistant,2,0,1,161 + 5,1,1,1,1,1
5140,0,19,3,Assistant,2,0,0,161 + 5,0,0,1,1,1
5141,0,19,3,Assistant,2,0,0,161 + 6,0,0,1,0,0
5142,0,19,3,Assistant,2,0,1,161 + 6,0,0,1,1,1
5143,0,19,3,Assistant,2,0,0,161 + 6,1,0,0,0,1
5144,0,19,3,Assistant,2,0,0,161 + 6,1,0,0,1,0
5145,0,19,3,Assistant,2,0,1,161 + 7,0,1,0,0,1
5146,0,19,3,Assistant,2,0,0,161 + 7,0,1,0,0,1
5147,0,19,3,Assistant,2,0,0,161 + 7,1,0,0,1,0
5148,0,19,3,Assistant,2,0,0,161 + 7,0,1,0,1,0
5149,0,19,3,Assistant,2,0,1,161 + 8,1,1,1,1,1
5150,0,19,3,Assistant,2,0,0,161 + 8,1,0,0,0,1
5151,0,19,3,Assistant,2,0,0,161 + 8,0,0,1,0,0
5152,0,19,3,Assistant,2,0,0,161 + 8,1,1,1,0,0
5153,1,55,5,Farmer,3,0,0,162 + 1,1,0,0,0,1
5154,1,55,5,Farmer,3,0,0,162 + 1,0,1,0,1,0
5155,1,55,5,Farmer,3,0,0,162 + 1,0,0,1,1,1
5156,1,55,5,Farmer,3,0,1,162 + 1,1,1,1,1,1
5157,1,55,5,Farmer,3,0,0,162 + 2,1,0,0,1,0
5158,1,55,5,Farmer,3,0,1,162 + 2,1,1,1,1,1
5159,1,55,5,Farmer,3,0,0,162 + 2,0,1,0,1,0
5160,1,55,5,Farmer,3,0,0,162 + 2,0,1,0,0,1
5161,1,55,5,Farmer,3,0,0,162 + 3,1,1,1,0,0
5162,1,55,5,Farmer,3,0,0,162 + 3,1,0,0,1,0
5163,1,55,5,Farmer,3,0,1,162 + 3,0,1,0,0,1
5164,1,55,5,Farmer,3,0,0,162 + 3,1,0,0,0,1
5165,1,55,5,Farmer,3,0,0,162 + 4,0,0,1,1,1
5166,1,55,5,Farmer,3,0,0,162 + 4,1,1,1,0,0
5167,1,55,5,Farmer,3,0,1,162 + 4,1,1,1,0,0
5168,1,55,5,Farmer,3,0,0,162 + 4,0,0,1,0,0
5169,1,55,5,Farmer,3,0,0,162 + 5,0,1,0,1,0
5170,1,55,5,Farmer,3,0,0,162 + 5,0,0,1,0,0
5171,1,55,5,Farmer,3,0,1,162 + 5,1,1,1,1,1
5172,1,55,5,Farmer,3,0,0,162 + 5,0,0,1,1,1
5173,1,55,5,Farmer,3,0,1,162 + 6,0,0,1,0,0
5174,1,55,5,Farmer,3,0,0,162 + 6,0,0,1,1,1
5175,1,55,5,Farmer,3,0,0,162 + 6,1,0,0,0,1
5176,1,55,5,Farmer,3,0,0,162 + 6,1,0,0,1,0
5177,1,55,5,Farmer,3,0,1,162 + 7,0,1,0,0,1
5178,1,55,5,Farmer,3,0,0,162 + 7,0,1,0,0,1
5179,1,55,5,Farmer,3,0,0,162 + 7,1,0,0,1,0
5180,1,55,5,Farmer,3,0,0,162 + 7,0,1,0,1,0
5181,1,55,5,Farmer,3,0,1,162 + 8,1,1,1,1,1
5182,1,55,5,Farmer,3,0,0,162 + 8,1,0,0,0,1
5183,1,55,5,Farmer,3,0,0,162 + 8,0,0,1,0,0
5184,1,55,5,Farmer,3,0,0,162 + 8,1,1,1,0,0
5185,0,23,2,Daily Wage Worker,2,0,1,163 + 1,1,0,0,0,1
5186,0,23,2,Daily Wage Worker,2,0,0,163 + 1,0,1,0,1,0
5187,0,23,2,Daily Wage Worker,2,0,0,163 + 1,0,0,1,1,1
5188,0,23,2,Daily Wage Worker,2,0,0,163 + 1,1,1,1,1,1
5189,0,23,2,Daily Wage Worker,2,0,0,163 + 2,1,0,0,1,0
5190,0,23,2,Daily Wage Worker,2,0,1,163 + 2,1,1,1,1,1
5191,0,23,2,Daily Wage Worker,2,0,0,163 + 2,0,1,0,1,0
5192,0,23,2,Daily Wage Worker,2,0,0,163 + 2,0,1,0,0,1
5193,0,23,2,Daily Wage Worker,2,0,0,163 + 3,1,1,1,0,0
5194,0,23,2,Daily Wage Worker,2,0,0,163 + 3,1,0,0,1,0
5195,0,23,2,Daily Wage Worker,2,0,0,163 + 3,0,1,0,0,1
5196,0,23,2,Daily Wage Worker,2,0,1,163 + 3,1,0,0,0,1
5197,0,23,2,Daily Wage Worker,2,0,1,163 + 4,0,0,1,1,1
5198,0,23,2,Daily Wage Worker,2,0,0,163 + 4,1,1,1,0,0
5199,0,23,2,Daily Wage Worker,2,0,0,163 + 4,1,1,1,0,0
5200,0,23,2,Daily Wage Worker,2,0,0,163 + 4,0,0,1,0,0
5201,0,23,2,Daily Wage Worker,2,0,0,163 + 5,0,1,0,1,0
5202,0,23,2,Daily Wage Worker,2,0,0,163 + 5,0,0,1,0,0
5203,0,23,2,Daily Wage Worker,2,0,1,163 + 5,1,1,1,1,1
5204,0,23,2,Daily Wage Worker,2,0,0,163 + 5,0,0,1,1,1
5205,0,23,2,Daily Wage Worker,2,0,0,163 + 6,0,0,1,0,0
5206,0,23,2,Daily Wage Worker,2,0,0,163 + 6,0,0,1,1,1
5207,0,23,2,Daily Wage Worker,2,0,1,163 + 6,1,0,0,0,1
5208,0,23,2,Daily Wage Worker,2,0,0,163 + 6,1,0,0,1,0
5209,0,23,2,Daily Wage Worker,2,0,1,163 + 7,0,1,0,0,1
5210,0,23,2,Daily Wage Worker,2,0,0,163 + 7,0,1,0,0,1
5211,0,23,2,Daily Wage Worker,2,0,0,163 + 7,1,0,0,1,0
5212,0,23,2,Daily Wage Worker,2,0,0,163 + 7,0,1,0,1,0
5213,0,23,2,Daily Wage Worker,2,0,1,163 + 8,1,1,1,1,1
5214,0,23,2,Daily Wage Worker,2,0,0,163 + 8,1,0,0,0,1
5215,0,23,2,Daily Wage Worker,2,0,0,163 + 8,0,0,1,0,0
5216,0,23,2,Daily Wage Worker,2,0,0,163 + 8,1,1,1,0,0
5217,0,38,3,Contractor,4,0,0,164 + 1,1,0,0,0,1
5218,0,38,3,Contractor,4,0,0,164 + 1,0,1,0,1,0
5219,0,38,3,Contractor,4,0,0,164 + 1,0,0,1,1,1
5220,0,38,3,Contractor,4,0,1,164 + 1,1,1,1,1,1
5221,0,38,3,Contractor,4,0,0,164 + 2,1,0,0,1,0
5222,0,38,3,Contractor,4,0,0,164 + 2,1,1,1,1,1
5223,0,38,3,Contractor,4,0,0,164 + 2,0,1,0,1,0
5224,0,38,3,Contractor,4,0,1,164 + 2,0,1,0,0,1
5225,0,38,3,Contractor,4,0,0,164 + 3,1,1,1,0,0
5226,0,38,3,Contractor,4,0,0,164 + 3,1,0,0,1,0
5227,0,38,3,Contractor,4,0,1,164 + 3,0,1,0,0,1
5228,0,38,3,Contractor,4,0,0,164 + 3,1,0,0,0,1
5229,0,38,3,Contractor,4,0,0,164 + 4,0,0,1,1,1
5230,0,38,3,Contractor,4,0,1,164 + 4,1,1,1,0,0
5231,0,38,3,Contractor,4,0,0,164 + 4,1,1,1,0,0
5232,0,38,3,Contractor,4,0,0,164 + 4,0,0,1,0,0
5233,0,38,3,Contractor,4,0,0,164 + 5,0,1,0,1,0
5234,0,38,3,Contractor,4,0,0,164 + 5,0,0,1,0,0
5235,0,38,3,Contractor,4,0,1,164 + 5,1,1,1,1,1
5236,0,38,3,Contractor,4,0,0,164 + 5,0,0,1,1,1
5237,0,38,3,Contractor,4,0,0,164 + 6,0,0,1,0,0
5238,0,38,3,Contractor,4,0,0,164 + 6,0,0,1,1,1
5239,0,38,3,Contractor,4,0,0,164 + 6,1,0,0,0,1
5240,0,38,3,Contractor,4,0,1,164 + 6,1,0,0,1,0
5241,0,38,3,Contractor,4,0,1,164 + 7,0,1,0,0,1
5242,0,38,3,Contractor,4,0,0,164 + 7,0,1,0,0,1
5243,0,38,3,Contractor,4,0,0,164 + 7,1,0,0,1,0
5244,0,38,3,Contractor,4,0,0,164 + 7,0,1,0,1,0
5245,0,38,3,Contractor,4,0,1,164 + 8,1,1,1,1,1
5246,0,38,3,Contractor,4,0,0,164 + 8,1,0,0,0,1
5247,0,38,3,Contractor,4,0,0,164 + 8,0,0,1,0,0
5248,0,38,3,Contractor,4,0,0,164 + 8,1,1,1,0,0
5249,0,36,4,Farm worker,3,0,0,165 + 1,1,0,0,0,1
5250,0,36,4,Farm worker,3,0,0,165 + 1,0,1,0,1,0
5251,0,36,4,Farm worker,3,0,0,165 + 1,0,0,1,1,1
5252,0,36,4,Farm worker,3,0,1,165 + 1,1,1,1,1,1
5253,0,36,4,Farm worker,3,0,0,165 + 2,1,0,0,1,0
5254,0,36,4,Farm worker,3,0,1,165 + 2,1,1,1,1,1
5255,0,36,4,Farm worker,3,0,0,165 + 2,0,1,0,1,0
5256,0,36,4,Farm worker,3,0,0,165 + 2,0,1,0,0,1
5257,0,36,4,Farm worker,3,0,0,165 + 3,1,1,1,0,0
5258,0,36,4,Farm worker,3,0,0,165 + 3,1,0,0,1,0
5259,0,36,4,Farm worker,3,0,1,165 + 3,0,1,0,0,1
5260,0,36,4,Farm worker,3,0,0,165 + 3,1,0,0,0,1
5261,0,36,4,Farm worker,3,0,0,165 + 4,0,0,1,1,1
5262,0,36,4,Farm worker,3,0,1,165 + 4,1,1,1,0,0
5263,0,36,4,Farm worker,3,0,0,165 + 4,1,1,1,0,0
5264,0,36,4,Farm worker,3,0,0,165 + 4,0,0,1,0,0
5265,0,36,4,Farm worker,3,0,0,165 + 5,0,1,0,1,0
5266,0,36,4,Farm worker,3,0,0,165 + 5,0,0,1,0,0
5267,0,36,4,Farm worker,3,0,1,165 + 5,1,1,1,1,1
5268,0,36,4,Farm worker,3,0,0,165 + 5,0,0,1,1,1
5269,0,36,4,Farm worker,3,0,0,165 + 6,0,0,1,0,0
5270,0,36,4,Farm worker,3,0,0,165 + 6,0,0,1,1,1
5271,0,36,4,Farm worker,3,0,1,165 + 6,1,0,0,0,1
5272,0,36,4,Farm worker,3,0,0,165 + 6,1,0,0,1,0
5273,0,36,4,Farm worker,3,0,1,165 + 7,0,1,0,0,1
5274,0,36,4,Farm worker,3,0,0,165 + 7,0,1,0,0,1
5275,0,36,4,Farm worker,3,0,0,165 + 7,1,0,0,1,0
5276,0,36,4,Farm worker,3,0,0,165 + 7,0,1,0,1,0
5277,0,36,4,Farm worker,3,0,1,165 + 8,1,1,1,1,1
5278,0,36,4,Farm worker,3,0,0,165 + 8,1,0,0,0,1
5279,0,36,4,Farm worker,3,0,0,165 + 8,0,0,1,0,0
5280,0,36,4,Farm worker,3,0,0,165 + 8,1,1,1,0,0
5281,1,25,2,Labourer,3,0,0,166 + 1,1,0,0,0,1
5282,1,25,2,Labourer,3,0,0,166 + 1,0,1,0,1,0
5283,1,25,2,Labourer,3,0,0,166 + 1,0,0,1,1,1
5284,1,25,2,Labourer,3,0,1,166 + 1,1,1,1,1,1
5285,1,25,2,Labourer,3,0,0,166 + 2,1,0,0,1,0
5286,1,25,2,Labourer,3,0,1,166 + 2,1,1,1,1,1
5287,1,25,2,Labourer,3,0,0,166 + 2,0,1,0,1,0
5288,1,25,2,Labourer,3,0,0,166 + 2,0,1,0,0,1
5289,1,25,2,Labourer,3,0,0,166 + 3,1,1,1,0,0
5290,1,25,2,Labourer,3,0,0,166 + 3,1,0,0,1,0
5291,1,25,2,Labourer,3,0,1,166 + 3,0,1,0,0,1
5292,1,25,2,Labourer,3,0,0,166 + 3,1,0,0,0,1
5293,1,25,2,Labourer,3,0,0,166 + 4,0,0,1,1,1
5294,1,25,2,Labourer,3,0,1,166 + 4,1,1,1,0,0
5295,1,25,2,Labourer,3,0,0,166 + 4,1,1,1,0,0
5296,1,25,2,Labourer,3,0,0,166 + 4,0,0,1,0,0
5297,1,25,2,Labourer,3,0,0,166 + 5,0,1,0,1,0
5298,1,25,2,Labourer,3,0,0,166 + 5,0,0,1,0,0
5299,1,25,2,Labourer,3,0,1,166 + 5,1,1,1,1,1
5300,1,25,2,Labourer,3,0,0,166 + 5,0,0,1,1,1
5301,1,25,2,Labourer,3,0,1,166 + 6,0,0,1,0,0
5302,1,25,2,Labourer,3,0,0,166 + 6,0,0,1,1,1
5303,1,25,2,Labourer,3,0,0,166 + 6,1,0,0,0,1
5304,1,25,2,Labourer,3,0,0,166 + 6,1,0,0,1,0
5305,1,25,2,Labourer,3,0,1,166 + 7,0,1,0,0,1
5306,1,25,2,Labourer,3,0,0,166 + 7,0,1,0,0,1
5307,1,25,2,Labourer,3,0,0,166 + 7,1,0,0,1,0
5308,1,25,2,Labourer,3,0,0,166 + 7,0,1,0,1,0
5309,1,25,2,Labourer,3,0,1,166 + 8,1,1,1,1,1
5310,1,25,2,Labourer,3,0,0,166 + 8,1,0,0,0,1
5311,1,25,2,Labourer,3,0,0,166 + 8,0,0,1,0,0
5312,1,25,2,Labourer,3,0,0,166 + 8,1,1,1,0,0
5313,0,30,4,Farmer,3,0,0,167 + 1,1,0,0,0,1
5314,0,30,4,Farmer,3,0,0,167 + 1,0,1,0,1,0
5315,0,30,4,Farmer,3,0,0,167 + 1,0,0,1,1,1
5316,0,30,4,Farmer,3,0,1,167 + 1,1,1,1,1,1
5317,0,30,4,Farmer,3,0,0,167 + 2,1,0,0,1,0
5318,0,30,4,Farmer,3,0,1,167 + 2,1,1,1,1,1
5319,0,30,4,Farmer,3,0,0,167 + 2,0,1,0,1,0
5320,0,30,4,Farmer,3,0,0,167 + 2,0,1,0,0,1
5321,0,30,4,Farmer,3,0,1,167 + 3,1,1,1,0,0
5322,0,30,4,Farmer,3,0,0,167 + 3,1,0,0,1,0
5323,0,30,4,Farmer,3,0,0,167 + 3,0,1,0,0,1
5324,0,30,4,Farmer,3,0,0,167 + 3,1,0,0,0,1
5325,0,30,4,Farmer,3,0,0,167 + 4,0,0,1,1,1
5326,0,30,4,Farmer,3,0,1,167 + 4,1,1,1,0,0
5327,0,30,4,Farmer,3,0,0,167 + 4,1,1,1,0,0
5328,0,30,4,Farmer,3,0,0,167 + 4,0,0,1,0,0
5329,0,30,4,Farmer,3,0,0,167 + 5,0,1,0,1,0
5330,0,30,4,Farmer,3,0,0,167 + 5,0,0,1,0,0
5331,0,30,4,Farmer,3,0,1,167 + 5,1,1,1,1,1
5332,0,30,4,Farmer,3,0,0,167 + 5,0,0,1,1,1
5333,0,30,4,Farmer,3,0,0,167 + 6,0,0,1,0,0
5334,0,30,4,Farmer,3,0,1,167 + 6,0,0,1,1,1
5335,0,30,4,Farmer,3,0,0,167 + 6,1,0,0,0,1
5336,0,30,4,Farmer,3,0,0,167 + 6,1,0,0,1,0
5337,0,30,4,Farmer,3,0,0,167 + 7,0,1,0,0,1
5338,0,30,4,Farmer,3,0,0,167 + 7,0,1,0,0,1
5339,0,30,4,Farmer,3,0,0,167 + 7,1,0,0,1,0
5340,0,30,4,Farmer,3,0,1,167 + 7,0,1,0,1,0
5341,0,30,4,Farmer,3,0,1,167 + 8,1,1,1,1,1
5342,0,30,4,Farmer,3,0,0,167 + 8,1,0,0,0,1
5343,0,30,4,Farmer,3,0,0,167 + 8,0,0,1,0,0
5344,0,30,4,Farmer,3,0,0,167 + 8,1,1,1,0,0
5345,0,19,5,Farmer,3,0,0,168 + 1,1,0,0,0,1
5346,0,19,5,Farmer,3,0,0,168 + 1,0,1,0,1,0
5347,0,19,5,Farmer,3,0,0,168 + 1,0,0,1,1,1
5348,0,19,5,Farmer,3,0,1,168 + 1,1,1,1,1,1
5349,0,19,5,Farmer,3,0,0,168 + 2,1,0,0,1,0
5350,0,19,5,Farmer,3,0,1,168 + 2,1,1,1,1,1
5351,0,19,5,Farmer,3,0,0,168 + 2,0,1,0,1,0
5352,0,19,5,Farmer,3,0,0,168 + 2,0,1,0,0,1
5353,0,19,5,Farmer,3,0,1,168 + 3,1,1,1,0,0
5354,0,19,5,Farmer,3,0,0,168 + 3,1,0,0,1,0
5355,0,19,5,Farmer,3,0,0,168 + 3,0,1,0,0,1
5356,0,19,5,Farmer,3,0,0,168 + 3,1,0,0,0,1
5357,0,19,5,Farmer,3,0,0,168 + 4,0,0,1,1,1
5358,0,19,5,Farmer,3,0,1,168 + 4,1,1,1,0,0
5359,0,19,5,Farmer,3,0,0,168 + 4,1,1,1,0,0
5360,0,19,5,Farmer,3,0,0,168 + 4,0,0,1,0,0
5361,0,19,5,Farmer,3,0,0,168 + 5,0,1,0,1,0
5362,0,19,5,Farmer,3,0,0,168 + 5,0,0,1,0,0
5363,0,19,5,Farmer,3,0,1,168 + 5,1,1,1,1,1
5364,0,19,5,Farmer,3,0,0,168 + 5,0,0,1,1,1
5365,0,19,5,Farmer,3,0,0,168 + 6,0,0,1,0,0
5366,0,19,5,Farmer,3,0,0,168 + 6,0,0,1,1,1
5367,0,19,5,Farmer,3,0,1,168 + 6,1,0,0,0,1
5368,0,19,5,Farmer,3,0,0,168 + 6,1,0,0,1,0
5369,0,19,5,Farmer,3,0,1,168 + 7,0,1,0,0,1
5370,0,19,5,Farmer,3,0,0,168 + 7,0,1,0,0,1
5371,0,19,5,Farmer,3,0,0,168 + 7,1,0,0,1,0
5372,0,19,5,Farmer,3,0,0,168 + 7,0,1,0,1,0
5373,0,19,5,Farmer,3,0,1,168 + 8,1,1,1,1,1
5374,0,19,5,Farmer,3,0,0,168 + 8,1,0,0,0,1
5375,0,19,5,Farmer,3,0,0,168 + 8,0,0,1,0,0
5376,0,19,5,Farmer,3,0,0,168 + 8,1,1,1,0,0
5377,0,40,4,Supervisor,4,0,0,169 + 1,1,0,0,0,1
5378,0,40,4,Supervisor,4,0,0,169 + 1,0,1,0,1,0
5379,0,40,4,Supervisor,4,0,0,169 + 1,0,0,1,1,1
5380,0,40,4,Supervisor,4,0,1,169 + 1,1,1,1,1,1
5381,0,40,4,Supervisor,4,0,1,169 + 2,1,0,0,1,0
5382,0,40,4,Supervisor,4,0,0,169 + 2,1,1,1,1,1
5383,0,40,4,Supervisor,4,0,0,169 + 2,0,1,0,1,0
5384,0,40,4,Supervisor,4,0,0,169 + 2,0,1,0,0,1
5385,0,40,4,Supervisor,4,0,0,169 + 3,1,1,1,0,0
5386,0,40,4,Supervisor,4,0,0,169 + 3,1,0,0,1,0
5387,0,40,4,Supervisor,4,0,1,169 + 3,0,1,0,0,1
5388,0,40,4,Supervisor,4,0,0,169 + 3,1,0,0,0,1
5389,0,40,4,Supervisor,4,0,0,169 + 4,0,0,1,1,1
5390,0,40,4,Supervisor,4,0,1,169 + 4,1,1,1,0,0
5391,0,40,4,Supervisor,4,0,0,169 + 4,1,1,1,0,0
5392,0,40,4,Supervisor,4,0,0,169 + 4,0,0,1,0,0
5393,0,40,4,Supervisor,4,0,0,169 + 5,0,1,0,1,0
5394,0,40,4,Supervisor,4,0,0,169 + 5,0,0,1,0,0
5395,0,40,4,Supervisor,4,0,1,169 + 5,1,1,1,1,1
5396,0,40,4,Supervisor,4,0,0,169 + 5,0,0,1,1,1
5397,0,40,4,Supervisor,4,0,1,169 + 6,0,0,1,0,0
5398,0,40,4,Supervisor,4,0,0,169 + 6,0,0,1,1,1
5399,0,40,4,Supervisor,4,0,0,169 + 6,1,0,0,0,1
5400,0,40,4,Supervisor,4,0,0,169 + 6,1,0,0,1,0
5401,0,40,4,Supervisor,4,0,1,169 + 7,0,1,0,0,1
5402,0,40,4,Supervisor,4,0,0,169 + 7,0,1,0,0,1
5403,0,40,4,Supervisor,4,0,0,169 + 7,1,0,0,1,0
5404,0,40,4,Supervisor,4,0,0,169 + 7,0,1,0,1,0
5405,0,40,4,Supervisor,4,0,1,169 + 8,1,1,1,1,1
5406,0,40,4,Supervisor,4,0,0,169 + 8,1,0,0,0,1
5407,0,40,4,Supervisor,4,0,0,169 + 8,0,0,1,0,0
5408,0,40,4,Supervisor,4,0,0,169 + 8,1,1,1,0,0
5409,0,22,4,Factory Worker,4,0,0,170 + 1,1,0,0,0,1
5410,0,22,4,Factory Worker,4,0,0,170 + 1,0,1,0,1,0
5411,0,22,4,Factory Worker,4,0,0,170 + 1,0,0,1,1,1
5412,0,22,4,Factory Worker,4,0,1,170 + 1,1,1,1,1,1
5413,0,22,4,Factory Worker,4,0,0,170 + 2,1,0,0,1,0
5414,0,22,4,Factory Worker,4,0,1,170 + 2,1,1,1,1,1
5415,0,22,4,Factory Worker,4,0,0,170 + 2,0,1,0,1,0
5416,0,22,4,Factory Worker,4,0,0,170 + 2,0,1,0,0,1
5417,0,22,4,Factory Worker,4,0,1,170 + 3,1,1,1,0,0
5418,0,22,4,Factory Worker,4,0,0,170 + 3,1,0,0,1,0
5419,0,22,4,Factory Worker,4,0,0,170 + 3,0,1,0,0,1
5420,0,22,4,Factory Worker,4,0,0,170 + 3,1,0,0,0,1
5421,0,22,4,Factory Worker,4,0,0,170 + 4,0,0,1,1,1
5422,0,22,4,Factory Worker,4,0,0,170 + 4,1,1,1,0,0
5423,0,22,4,Factory Worker,4,0,1,170 + 4,1,1,1,0,0
5424,0,22,4,Factory Worker,4,0,0,170 + 4,0,0,1,0,0
5425,0,22,4,Factory Worker,4,0,0,170 + 5,0,1,0,1,0
5426,0,22,4,Factory Worker,4,0,0,170 + 5,0,0,1,0,0
5427,0,22,4,Factory Worker,4,0,1,170 + 5,1,1,1,1,1
5428,0,22,4,Factory Worker,4,0,0,170 + 5,0,0,1,1,1
5429,0,22,4,Factory Worker,4,0,0,170 + 6,0,0,1,0,0
5430,0,22,4,Factory Worker,4,0,1,170 + 6,0,0,1,1,1
5431,0,22,4,Factory Worker,4,0,0,170 + 6,1,0,0,0,1
5432,0,22,4,Factory Worker,4,0,0,170 + 6,1,0,0,1,0
5433,0,22,4,Factory Worker,4,0,1,170 + 7,0,1,0,0,1
5434,0,22,4,Factory Worker,4,0,0,170 + 7,0,1,0,0,1
5435,0,22,4,Factory Worker,4,0,0,170 + 7,1,0,0,1,0
5436,0,22,4,Factory Worker,4,0,0,170 + 7,0,1,0,1,0
5437,0,22,4,Factory Worker,4,0,1,170 + 8,1,1,1,1,1
5438,0,22,4,Factory Worker,4,0,0,170 + 8,1,0,0,0,1
5439,0,22,4,Factory Worker,4,0,0,170 + 8,0,0,1,0,0
5440,0,22,4,Factory Worker,4,0,0,170 + 8,1,1,1,0,0
5441,0,36,7,Farmer,3,0,0,171 + 1,1,0,0,0,1
5442,0,36,7,Farmer,3,0,0,171 + 1,0,1,0,1,0
5443,0,36,7,Farmer,3,0,0,171 + 1,0,0,1,1,1
5444,0,36,7,Farmer,3,0,1,171 + 1,1,1,1,1,1
5445,0,36,7,Farmer,3,0,0,171 + 2,1,0,0,1,0
5446,0,36,7,Farmer,3,0,0,171 + 2,1,1,1,1,1
5447,0,36,7,Farmer,3,0,0,171 + 2,0,1,0,1,0
5448,0,36,7,Farmer,3,0,1,171 + 2,0,1,0,0,1
5449,0,36,7,Farmer,3,0,1,171 + 3,1,1,1,0,0
5450,0,36,7,Farmer,3,0,0,171 + 3,1,0,0,1,0
5451,0,36,7,Farmer,3,0,0,171 + 3,0,1,0,0,1
5452,0,36,7,Farmer,3,0,0,171 + 3,1,0,0,0,1
5453,0,36,7,Farmer,3,0,0,171 + 4,0,0,1,1,1
5454,0,36,7,Farmer,3,0,1,171 + 4,1,1,1,0,0
5455,0,36,7,Farmer,3,0,0,171 + 4,1,1,1,0,0
5456,0,36,7,Farmer,3,0,0,171 + 4,0,0,1,0,0
5457,0,36,7,Farmer,3,0,0,171 + 5,0,1,0,1,0
5458,0,36,7,Farmer,3,0,0,171 + 5,0,0,1,0,0
5459,0,36,7,Farmer,3,0,1,171 + 5,1,1,1,1,1
5460,0,36,7,Farmer,3,0,0,171 + 5,0,0,1,1,1
5461,0,36,7,Farmer,3,0,0,171 + 6,0,0,1,0,0
5462,0,36,7,Farmer,3,0,0,171 + 6,0,0,1,1,1
5463,0,36,7,Farmer,3,0,1,171 + 6,1,0,0,0,1
5464,0,36,7,Farmer,3,0,0,171 + 6,1,0,0,1,0
5465,0,36,7,Farmer,3,0,0,171 + 7,0,1,0,0,1
5466,0,36,7,Farmer,3,0,1,171 + 7,0,1,0,0,1
5467,0,36,7,Farmer,3,0,0,171 + 7,1,0,0,1,0
5468,0,36,7,Farmer,3,0,0,171 + 7,0,1,0,1,0
5469,0,36,7,Farmer,3,0,1,171 + 8,1,1,1,1,1
5470,0,36,7,Farmer,3,0,0,171 + 8,1,0,0,0,1
5471,0,36,7,Farmer,3,0,0,171 + 8,0,0,1,0,0
5472,0,36,7,Farmer,3,0,0,171 + 8,1,1,1,0,0
5473,1,30,3,Transporter,4,0,0,172 + 1,1,0,0,0,1
5474,1,30,3,Transporter,4,0,0,172 + 1,0,1,0,1,0
5475,1,30,3,Transporter,4,0,0,172 + 1,0,0,1,1,1
5476,1,30,3,Transporter,4,0,1,172 + 1,1,1,1,1,1
5477,1,30,3,Transporter,4,0,0,172 + 2,1,0,0,1,0
5478,1,30,3,Transporter,4,0,1,172 + 2,1,1,1,1,1
5479,1,30,3,Transporter,4,0,0,172 + 2,0,1,0,1,0
5480,1,30,3,Transporter,4,0,0,172 + 2,0,1,0,0,1
5481,1,30,3,Transporter,4,0,0,172 + 3,1,1,1,0,0
5482,1,30,3,Transporter,4,0,0,172 + 3,1,0,0,1,0
5483,1,30,3,Transporter,4,0,1,172 + 3,0,1,0,0,1
5484,1,30,3,Transporter,4,0,0,172 + 3,1,0,0,0,1
5485,1,30,3,Transporter,4,0,0,172 + 4,0,0,1,1,1
5486,1,30,3,Transporter,4,0,1,172 + 4,1,1,1,0,0
5487,1,30,3,Transporter,4,0,0,172 + 4,1,1,1,0,0
5488,1,30,3,Transporter,4,0,0,172 + 4,0,0,1,0,0
5489,1,30,3,Transporter,4,0,1,172 + 5,0,1,0,1,0
5490,1,30,3,Transporter,4,0,0,172 + 5,0,0,1,0,0
5491,1,30,3,Transporter,4,0,0,172 + 5,1,1,1,1,1
5492,1,30,3,Transporter,4,0,0,172 + 5,0,0,1,1,1
5493,1,30,3,Transporter,4,0,0,172 + 6,0,0,1,0,0
5494,1,30,3,Transporter,4,0,0,172 + 6,0,0,1,1,1
5495,1,30,3,Transporter,4,0,1,172 + 6,1,0,0,0,1
5496,1,30,3,Transporter,4,0,0,172 + 6,1,0,0,1,0
5497,1,30,3,Transporter,4,0,1,172 + 7,0,1,0,0,1
5498,1,30,3,Transporter,4,0,0,172 + 7,0,1,0,0,1
5499,1,30,3,Transporter,4,0,0,172 + 7,1,0,0,1,0
5500,1,30,3,Transporter,4,0,0,172 + 7,0,1,0,1,0
